gvkey,permno,linkdt,linkenddt,linktype,linkprim
011013,79434.0,1980-04-23,1985-11-15,LU,C
011014,78513.0,1983-10-05,1989-05-26,LU,P
011016,79485.0,1972-12-14,1979-06-29,LU,P
011017,16555.0,1949-07-01,1962-01-30,LU,C
011017,16555.0,1962-01-31,,LU,P
011018,80288.0,1994-02-28,2002-10-24,LU,C
011019,37727.0,1966-01-31,1971-02-26,LU,P
011020,79506.0,1973-01-31,1981-10-13,LU,C
011022,79549.0,1984-01-31,1987-07-31,LC,P
011023,79565.0,1972-12-14,1972-12-29,LC,P
011024,54957.0,1972-06-23,1987-03-31,LU,P
011025,58130.0,1972-12-14,1986-05-30,LU,P
011027,79573.0,1973-01-23,,LU,P
011028,79581.0,1972-12-14,1985-05-31,LU,P
011030,79629.0,1976-04-28,1999-03-31,LU,P
011031,76472.0,1990-10-12,1998-09-30,LU,P
011032,79637.0,1981-07-09,,LU,P
011033,79653.0,1983-05-10,1989-01-31,LU,P
011034,92794.0,1984-12-28,1991-06-10,LU,C
011035,66368.0,1973-09-24,2010-09-02,LC,C
011037,79688.0,1982-01-01,1982-01-28,LU,C
011037,79688.0,1982-01-29,1986-08-15,LU,C
011038,14891.0,1950-01-01,1962-01-30,LC,C
011038,14891.0,1962-01-31,2005-08-10,LC,P
011039,79696.0,1980-05-21,1987-12-31,LU,P
011040,26681.0,1962-01-31,1995-11-02,LC,P
011040,82647.0,1995-11-03,2000-03-31,LC,P
011042,79709.0,1972-12-14,1998-09-30,LU,P
011043,79717.0,1973-01-09,1979-01-31,LU,P
011047,38930.0,1963-10-01,1964-01-30,LC,C
011047,38930.0,1964-01-31,1974-06-28,LC,P
011048,79760.0,1981-08-12,1983-01-30,LC,C
011048,79760.0,1983-01-31,1983-08-30,LC,P
011049,46594.0,1968-08-06,1997-06-17,LC,C
011050,48119.0,1969-04-02,1976-11-30,LU,P
011051,79776.0,1982-12-01,,LU,P
011052,24424.0,1951-01-01,1962-01-30,LU,C
011052,24424.0,1962-01-31,1989-01-09,LU,P
011054,79784.0,1980-08-13,1998-10-31,LU,P
011055,79805.0,1983-10-13,1987-12-31,LU,P
011056,26606.0,1962-01-31,2008-07-14,LC,P
011058,79840.0,1984-01-25,1998-05-20,LU,P
011059,37778.0,1962-12-31,1974-04-30,LU,P
011060,43553.0,1966-07-25,,LC,P
011061,37786.0,1964-01-31,1974-09-30,LU,C
011062,79848.0,1983-02-24,1999-06-30,LU,P
011063,92815.0,1985-05-29,1993-07-30,LU,P
011064,79856.0,1983-12-02,1994-03-31,LU,P
011065,79864.0,1974-01-01,1977-12-29,LU,C
011065,79864.0,1977-12-30,,LU,P
011066,40248.0,1964-02-24,1980-10-31,LU,P
011068,79872.0,1973-06-01,1979-01-30,LU,C
011068,79872.0,1979-01-31,1992-11-05,LU,C
011069,37794.0,1966-05-31,1970-06-03,LU,P
011070,79901.0,1980-08-05,1988-04-29,LC,P
011071,79928.0,1980-02-29,1993-01-07,LC,C
011074,79944.0,1975-09-17,2005-08-09,LU,P
011076,79979.0,1972-12-14,1986-01-31,LC,P
011077,54885.0,1972-05-30,1974-03-29,LU,P
011082,79987.0,1981-01-30,1986-12-31,LU,P
011083,80005.0,1983-10-04,1992-01-31,LU,P
011084,80013.0,1979-10-10,1999-12-31,LU,P
011085,47554.0,1969-01-22,1982-09-30,LU,P
011088,80064.0,1974-01-01,1983-01-30,LU,C
011088,80064.0,1983-01-31,1999-01-29,LU,P
011089,58069.0,1972-12-14,1992-09-21,LU,C
011090,80099.0,1972-12-14,1993-03-31,LU,P
011091,61698.0,1973-01-01,1973-01-30,LU,C
011091,61698.0,1973-01-31,2000-09-29,LU,P
011092,80120.0,1975-03-31,1983-01-31,LU,P
011093,51019.0,1970-08-18,1985-01-15,LU,P
011094,80128.0,1972-12-14,,LU,P
011095,80136.0,1972-12-14,1978-07-26,LU,C
011096,37807.0,1963-12-31,2017-05-31,LC,P
011097,80144.0,1979-01-31,1980-09-30,LU,P
011098,80152.0,1976-03-24,1987-03-31,LU,P
011099,80179.0,1983-05-10,,LU,P
011101,47810.0,1969-02-25,1993-04-15,LC,P
011102,80187.0,1972-12-14,1986-01-31,LU,P
011103,80195.0,1974-01-01,1978-01-30,LU,C
011103,80195.0,1978-01-31,1988-12-30,LU,P
011104,80208.0,1972-12-14,1986-04-30,LU,P
011105,15149.0,1964-01-01,1967-01-30,LC,C
011105,15149.0,1967-01-31,1967-08-31,LC,P
011106,80216.0,1979-01-31,1984-01-31,LU,P
011107,80224.0,1983-09-08,1990-06-19,LU,C
011109,80267.0,1983-06-03,1992-02-12,LC,P
011110,80275.0,1976-07-22,1978-08-31,LU,P
011111,80283.0,1979-03-30,1980-02-29,LU,P
011113,63044.0,1975-06-19,2000-05-31,LU,P
011114,80304.0,1982-04-30,1993-10-29,LU,P
011115,27043.0,1962-01-31,2021-04-30,LU,P
011117,80347.0,1973-01-31,1999-08-31,LU,P
011118,44492.0,1967-05-31,1988-09-30,LU,P
011119,80355.0,1972-12-14,1983-11-30,LU,P
011121,80390.0,1984-04-25,1986-09-30,LU,P
011122,80398.0,1981-07-20,1983-08-31,LU,P
011123,80419.0,1981-10-14,1985-12-31,LU,P
011124,48944.0,1969-08-13,1989-02-22,LC,C
011124,81116.0,1994-11-29,,LC,C
011125,42390.0,1965-08-18,1976-05-28,LU,P
011126,80427.0,1983-06-24,1990-04-09,LU,C
011127,80435.0,1973-01-01,1978-01-30,LU,C
011127,80435.0,1978-01-31,1979-03-30,LU,P
011128,78388.0,1982-11-01,2009-06-30,LU,P
011129,80451.0,1972-12-14,1991-11-29,LU,P
011130,27238.0,1962-01-31,1988-05-31,LU,P
011131,47968.0,1969-03-10,1979-05-31,LU,P
011132,80486.0,1981-03-26,1991-08-30,LU,P
011133,80494.0,1972-12-14,1977-05-31,LC,P
011134,63394.0,1979-02-15,1985-06-28,LU,P
011135,80515.0,1983-08-15,2003-02-28,LU,P
011136,80523.0,1983-05-02,1987-11-16,LC,C
011137,53997.0,1972-01-24,1992-07-31,LC,C
011137,53997.0,1992-08-01,1992-08-31,LC,C
011138,58050.0,1972-12-14,1990-01-31,LU,P
011139,62471.0,1973-01-31,1995-03-31,LU,C
011141,63052.0,1981-02-03,1986-03-31,LU,P
011142,40643.0,1964-05-27,1966-04-28,LC,C
011142,40643.0,1966-04-29,1987-08-27,LC,C
011142,77006.0,1991-08-23,2009-09-02,LC,C
011144,80550.0,1981-01-20,1981-01-23,LU,C
011145,80566.0,1973-04-01,1977-12-29,LU,C
011145,80566.0,1977-12-30,1997-10-31,LU,P
011147,79860.0,1993-11-16,2007-08-16,LC,C
011148,49314.0,1969-09-30,1980-02-20,LU,C
011150,12278.0,1988-08-10,1993-12-31,LU,C
011151,80603.0,1980-06-30,1980-07-30,LC,C
011151,80603.0,1980-07-31,1985-07-30,LC,C
011151,80603.0,1987-01-16,1988-07-28,LC,C
011151,80603.0,1988-07-29,1989-09-29,LC,C
011152,47781.0,1969-02-24,1977-11-28,LC,C
011153,80611.0,1981-04-27,1984-08-22,LC,C
011155,37815.0,1963-01-01,1968-01-30,LC,C
011155,37815.0,1968-01-31,1998-05-29,LC,P
011159,80638.0,1984-07-03,1992-07-13,LC,P
011160,80646.0,1983-06-21,1991-01-08,LU,C
011161,61700.0,1976-06-25,2018-07-11,LC,P
011162,80654.0,1982-08-26,2001-05-31,LU,P
011163,23202.0,1950-01-01,1962-01-30,LU,C
011163,23202.0,1962-01-31,1977-06-30,LU,P
011164,80689.0,1983-03-23,1984-05-03,LU,C
011165,80718.0,1972-12-14,1986-04-30,LU,P
011166,80726.0,1972-12-14,1986-09-23,LU,P
011167,80734.0,1983-02-24,1986-05-12,LU,C
011168,80742.0,1973-07-01,1979-01-30,LU,C
011168,80742.0,1979-01-31,1985-02-28,LU,P
011169,92874.0,1985-01-15,,LU,C
011170,78064.0,1992-11-09,1997-05-30,LU,C
011171,80769.0,1982-05-28,1984-12-31,LU,P
011172,80785.0,1984-02-23,2009-09-09,LC,P
011173,80793.0,1983-09-29,1989-09-11,LC,P
011174,80062.0,1993-12-23,2002-04-30,LU,C
011175,80814.0,1981-12-16,1988-10-31,LU,P
011176,80822.0,1972-12-14,1978-08-31,LU,P
011177,80849.0,1981-04-03,1982-09-30,LU,P
011178,80857.0,1972-12-14,,LU,P
011179,44556.0,1967-06-07,1971-05-09,LC,P
011180,80873.0,1972-12-14,1979-05-31,LU,C
011181,50593.0,1970-05-18,1989-08-31,LU,P
011182,80881.0,1973-10-01,1981-01-29,LU,C
011182,80881.0,1981-01-30,1990-03-30,LU,C
011183,80900.0,1982-01-08,1991-02-05,LC,C
011183,80900.0,1996-06-04,1999-06-28,LC,C
011183,80900.0,2000-04-17,2007-07-11,LC,C
011184,80929.0,1981-05-07,1994-11-30,LU,P
011185,59627.0,1972-12-14,,LU,P
011186,80945.0,1972-12-14,1981-01-30,LU,P
011188,23448.0,1963-01-01,1963-01-30,LC,C
011188,23448.0,1963-01-31,1983-05-19,LC,P
011189,80961.0,1978-12-29,1985-09-30,LU,C
011190,80980.0,1973-01-01,1978-01-30,LU,C
011190,80980.0,1978-01-31,1981-01-30,LU,P
011191,57808.0,1973-03-06,,LC,P
011193,81016.0,1981-09-29,1987-07-31,LU,C
011194,81024.0,1984-04-09,1988-03-28,LU,C
011196,14306.0,1960-01-01,1963-03-28,LU,C
011196,14306.0,1963-03-29,1998-01-30,LU,C
011197,81032.0,1984-07-20,1991-08-30,LU,C
011198,45153.0,1978-04-01,1980-04-29,LU,C
011198,45153.0,1980-04-30,1992-07-28,LU,C
011199,59141.0,1974-07-31,1989-05-19,LC,P
011200,81075.0,1973-11-01,1979-01-30,LU,C
011200,81075.0,1979-01-31,1983-07-29,LU,C
011201,81083.0,1983-08-16,1990-08-31,LU,P
011202,81091.0,1981-11-17,1986-12-31,LU,P
011203,81104.0,1983-06-01,1990-10-31,LU,P
011204,81112.0,1983-10-14,1984-08-01,LC,P
011205,81139.0,1972-12-14,1987-07-31,LU,P
011206,92903.0,1985-01-11,1997-12-31,LU,P
011208,81147.0,1983-08-29,1992-10-30,LU,P
011209,81155.0,1976-07-13,1978-01-30,LC,C
011209,81155.0,1978-01-31,1986-08-29,LC,P
011210,81163.0,1972-12-14,1973-09-04,LC,P
011211,81171.0,1984-05-18,1990-04-05,LU,C
011212,66297.0,1982-03-05,1993-08-31,LU,C
011213,81190.0,1975-06-30,2011-01-26,LC,P
011213,81190.0,2014-08-26,2022-04-29,LC,P
011215,42948.0,1966-02-07,1984-09-28,LU,C
011216,81198.0,1972-12-14,1979-10-31,LU,C
011217,92930.0,1985-01-31,2007-12-12,LC,P
011218,81219.0,1984-01-01,1984-04-29,LC,C
011218,81219.0,1984-04-30,2001-07-31,LC,P
011219,37874.0,1962-07-02,1992-04-03,LU,P
011220,28388.0,1962-01-31,1963-03-28,LC,C
011220,28388.0,1963-03-29,,LC,P
011221,81227.0,1982-02-04,1988-07-29,LU,P
011223,81243.0,1983-06-30,1985-01-31,LU,P
011224,81251.0,1984-06-26,1987-10-22,LU,P
011225,45348.0,1967-11-09,2005-10-03,LU,C
011226,46914.0,1968-10-04,1984-04-30,LU,P
011227,78389.0,1985-01-31,1988-11-30,LU,P
011228,15202.0,1960-01-01,1962-01-30,LC,C
011228,15202.0,1962-01-31,,LC,P
011229,92946.0,1973-12-01,1979-08-30,LU,C
011229,92946.0,1979-08-31,1989-09-27,LU,P
011230,48937.0,1979-01-31,1986-03-31,LU,P
011233,81286.0,1979-01-31,1987-08-31,LU,P
011234,81294.0,1973-01-23,,LU,P
011236,58552.0,1975-07-16,1980-04-30,LC,P
011236,61882.0,1980-05-02,2000-04-26,LC,P
011238,76409.0,1992-08-31,2000-11-20,LC,C
011238,92954.0,1985-02-25,1986-01-30,LC,C
011239,81307.0,1973-03-01,1979-01-30,LU,C
011239,81307.0,1979-01-31,1981-10-13,LU,C
011240,92962.0,1985-07-10,1990-06-29,LU,P
011241,50884.0,1970-07-09,1984-01-30,LC,P
011242,50884.0,1984-01-31,1987-08-31,LC,C
011243,45444.0,1968-01-31,1979-11-30,LU,P
011244,43908.0,1966-11-01,1980-12-31,LC,P
011247,50200.0,1970-03-02,2001-09-28,LU,P
011248,51908.0,1971-01-28,1982-03-31,LU,P
011249,45137.0,1967-10-09,2002-05-31,LU,P
011252,45903.0,1968-03-12,1983-01-30,LC,P
011253,81350.0,1972-12-14,1978-02-28,LU,P
011254,52900.0,1971-07-26,1976-07-30,LU,P
011256,81366.0,1984-07-20,1986-11-25,LU,C
011257,56063.0,1972-12-07,2011-06-30,LC,P
011259,55976.0,1972-11-20,,LU,P
011260,61225.0,1979-08-07,1985-12-31,LU,P
011261,81382.0,1974-01-01,1974-01-30,LU,C
011261,81382.0,1974-01-31,1999-06-30,LU,P
011262,37911.0,1962-07-02,1985-08-30,LU,P
011263,81403.0,1972-12-14,1987-02-28,LC,P
011264,19502.0,1949-10-01,1962-01-30,LU,C
011264,19502.0,1962-01-31,2025-08-29,LU,P
011265,81438.0,1979-01-31,1992-02-18,LU,C
011266,19940.0,1949-09-01,1962-01-30,LU,C
011266,19940.0,1962-01-31,1980-04-09,LU,P
011266,61890.0,1980-04-10,1986-10-23,LU,P
011267,81430.0,1973-12-01,1979-01-30,LC,C
011267,81430.0,1979-01-31,1992-04-06,LU,C
011268,81446.0,1972-12-14,1985-07-31,LU,C
011269,81454.0,1981-08-04,1990-10-31,LU,P
011270,92989.0,1985-07-01,1990-08-31,LU,C
011271,51932.0,1971-02-02,2003-05-30,LU,P
011273,15229.0,1949-09-01,1963-12-30,LU,C
011273,15229.0,1963-12-31,1981-06-26,LU,P
011274,40301.0,1964-03-09,1988-01-29,LU,P
011275,81462.0,1972-12-14,1973-02-28,LU,P
011276,37938.0,1966-01-01,1966-01-30,LU,C
011276,37938.0,1966-01-31,1971-05-20,LU,P
011277,15237.0,1950-01-01,1962-01-30,LC,C
011277,15237.0,1962-01-31,1971-12-31,LC,P
011278,65816.0,1976-04-12,1993-09-21,LC,P
011278,80057.0,1993-12-17,1999-06-23,LC,P
011279,81489.0,1972-12-14,1976-06-30,LU,P
011280,22429.0,1950-01-01,1962-12-30,LU,C
011280,22429.0,1962-12-31,1981-01-30,LU,C
011282,39626.0,1963-09-09,1980-03-31,LU,P
011284,38551.0,1962-09-20,1990-01-31,LU,P
011285,26809.0,1960-01-01,1962-01-30,LU,C
011285,26809.0,1962-01-31,1977-11-30,LU,P
011286,81510.0,1984-02-28,1996-03-05,LC,P
011286,81510.0,1996-05-23,2000-10-31,LC,P
011286,81510.0,2011-05-25,2015-06-30,LC,P
011287,81518.0,1972-12-14,1985-01-31,LU,P
011288,24678.0,1956-01-01,1962-01-30,LU,C
011288,24678.0,1962-01-31,2000-06-30,LU,P
011289,93009.0,1985-10-01,1999-09-02,LU,C
011290,81542.0,1972-12-14,1977-04-29,LU,C
011291,86008.0,1998-04-28,2015-12-31,LC,C
011294,57242.0,1974-01-01,1977-09-20,LC,C
011295,81569.0,1978-08-10,1997-02-28,LU,P
011296,21231.0,1951-01-01,1962-01-30,LU,C
011296,21231.0,1962-01-31,2018-07-06,LU,P
011297,59838.0,1972-12-14,1973-12-31,LC,C
011297,59838.0,1975-12-31,1988-08-02,LC,C
011297,78920.0,1993-02-26,2001-01-23,LC,C
011298,57648.0,1972-12-14,1997-12-31,LU,C
011300,53225.0,1971-09-15,,LU,P
011301,52425.0,1972-01-01,1972-01-30,LU,C
011301,52425.0,1972-01-31,,LU,P
011302,81614.0,1972-12-14,2018-11-30,LU,P
011303,45727.0,1968-02-07,1979-03-27,LC,P
011304,24969.0,1952-09-24,1962-01-30,LU,C
011304,24969.0,1962-01-31,,LU,P
011305,81622.0,1973-01-01,1978-01-30,LU,C
011305,81622.0,1978-01-31,1979-05-31,LU,P
011306,57381.0,1972-12-14,1998-07-31,LU,P
011308,81673.0,1981-02-23,1984-03-22,LC,P
011309,81681.0,1973-11-09,1980-04-30,LU,P
011310,81700.0,1973-02-09,2010-04-01,LC,P
011312,46420.0,1968-06-28,2000-02-29,LU,P
011313,46068.0,1982-01-29,1993-08-31,LU,P
011313,66376.0,1993-09-01,,LU,P
011314,19932.0,1964-01-01,1967-01-30,LC,C
011315,81702.0,1977-09-30,2016-01-29,LC,P
011316,81737.0,1974-01-01,1974-01-30,LU,C
011316,81737.0,1974-01-31,1998-06-30,LU,P
011317,81745.0,1972-12-14,1991-06-28,LC,P
011318,81753.0,1972-12-14,1999-03-25,LC,C
011319,23034.0,1960-01-01,1962-01-30,LC,C
011319,23034.0,1962-01-31,2000-06-07,LC,C
011321,43844.0,1966-09-29,1993-07-19,LC,P
011322,81780.0,1972-12-14,1985-11-29,LU,C
011323,61233.0,1973-12-31,1998-05-29,LU,P
011324,47933.0,1969-03-07,1977-08-31,LU,P
011325,81788.0,1982-01-29,1983-09-30,LU,C
011327,81796.0,1972-12-14,1986-11-28,LU,P
011328,39562.0,1966-01-31,2001-07-31,LU,P
011329,81809.0,1972-12-14,1979-11-30,LU,P
011332,64493.0,1982-03-03,1987-04-08,LC,C
011333,45903.0,1983-01-31,1996-05-31,LC,C
011334,67109.0,1983-08-25,1987-06-30,LU,P
011335,81833.0,1972-12-14,1982-12-31,LU,P
011336,81841.0,1980-07-22,1991-08-22,LC,P
011337,81860.0,1972-12-14,1978-09-29,LU,P
011338,37954.0,1962-07-02,1966-01-30,LC,C
011338,37954.0,1966-01-31,1990-08-15,LC,P
011339,81868.0,1972-12-14,1980-03-31,LU,P
011340,68187.0,1985-08-16,2021-08-31,LU,P
011343,42059.0,1965-06-04,,LU,P
011344,68769.0,1982-10-13,1992-06-16,LU,C
011345,81892.0,1972-12-14,1989-12-11,LU,P
011347,23288.0,1964-03-31,1988-09-19,LC,C
011347,79883.0,1993-11-18,1995-01-27,LC,C
011348,45292.0,1967-10-27,1987-06-29,LC,C
011349,64506.0,1972-12-14,1996-11-08,LU,P
011351,46076.0,1968-04-15,2007-05-31,LU,C
011352,81921.0,1989-09-01,1995-12-07,LC,C
011355,81940.0,1977-11-30,1979-11-30,LU,P
011356,81948.0,1973-01-31,1975-01-14,LU,C
011358,29655.0,1962-07-02,1978-10-31,LU,P
011359,50024.0,1970-02-09,1998-11-30,LU,P
011360,54623.0,1972-04-25,1989-12-22,LC,P
011361,63829.0,1972-12-14,2016-12-08,LC,P
011362,81964.0,1973-04-01,1978-01-30,LC,C
011362,81964.0,1978-01-31,1978-02-28,LC,P
011362,81964.0,1978-03-01,1978-03-02,LC,C
011363,63642.0,1981-04-16,1990-12-31,LU,C
011364,50542.0,1970-05-11,1974-12-31,LU,P
011366,63060.0,1976-06-09,2008-09-29,LC,P
011367,82027.0,1981-05-07,1986-02-04,LU,C
011368,37962.0,1962-12-31,1972-02-29,LU,C
011369,82035.0,1980-09-16,1988-07-25,LU,C
011370,82043.0,1972-12-14,1978-09-01,LU,C
011371,38906.0,1968-01-01,1968-01-30,LC,C
011371,38906.0,1968-01-31,2011-06-30,LC,P
011372,79066.0,1993-03-25,,LC,C
011375,37970.0,1962-07-02,1985-10-31,LU,C
011376,62498.0,1972-12-14,,LU,P
011379,41427.0,1965-01-04,1993-12-31,LU,P
011383,40344.0,1966-01-31,1977-01-31,LU,P
011384,65445.0,1982-01-01,1983-02-27,LU,C
011384,65445.0,1983-02-28,1998-09-16,LU,P
011385,60396.0,1978-05-10,1987-05-29,LU,P
011386,37989.0,1966-01-31,1976-03-31,LU,P
011389,41005.0,1973-01-31,2002-03-28,LU,P
011391,22269.0,1950-01-01,1962-01-30,LU,C
011391,22269.0,1962-01-31,1986-12-31,LU,P
011393,82166.0,1973-11-01,1978-01-30,LU,C
011393,82166.0,1978-01-31,1985-05-31,LU,P
011394,93076.0,1985-05-21,1988-12-19,LU,C
011396,58085.0,1972-12-14,1995-04-13,LC,P
011397,52142.0,1971-03-31,1977-02-28,LU,P
011398,82230.0,1981-09-08,1983-10-31,LU,P
011399,66384.0,1977-07-01,1978-11-29,LC,C
011399,66384.0,1978-11-30,,LC,P
011400,82246.0,1982-08-09,1985-12-16,LU,P
011401,82262.0,1972-12-14,1981-09-30,LU,P
011403,66392.0,1984-06-13,2000-11-30,LU,P
011404,82310.0,1972-12-14,1985-01-31,LU,P
011405,15317.0,1964-03-31,1966-11-30,LC,C
011405,15317.0,1978-01-31,1983-04-29,LC,C
011407,82326.0,1983-11-18,2000-07-31,LU,P
011408,82334.0,1983-03-22,1996-05-08,LU,P
011409,82342.0,1980-01-01,1980-02-28,LU,C
011409,82342.0,1980-02-29,1988-08-01,LU,C
011410,38009.0,1962-07-02,1971-04-30,LU,P
011412,39474.0,1963-07-30,1974-09-30,LU,P
011413,22218.0,1965-01-01,1965-01-28,LC,C
011413,22218.0,1965-01-29,1986-10-31,LC,P
011415,61073.0,1980-01-01,1980-01-30,LC,C
011415,61073.0,1980-01-31,1983-05-19,LC,P
011417,82393.0,1980-05-05,1985-09-30,LU,C
011419,57541.0,1972-12-14,1979-05-31,LU,P
011422,49840.0,1983-01-01,1983-01-30,LU,C
011422,49840.0,1983-01-31,1989-06-16,LU,C
011424,82449.0,1982-08-11,2002-04-03,LU,C
011427,15325.0,1950-01-01,1962-01-30,LC,C
011427,15325.0,1962-01-31,1993-04-08,LU,C
011427,88639.0,2000-09-27,2005-12-30,LC,C
011429,82502.0,1983-06-03,1996-05-31,LU,P
011430,82529.0,1983-08-09,1988-05-13,LU,C
011433,15341.0,1962-01-01,1964-03-30,LC,C
011433,15341.0,1964-03-31,1968-05-31,LC,P
011436,15368.0,1950-01-01,1962-01-30,LC,C
011436,15368.0,1962-01-31,2000-05-31,LC,P
011438,82580.0,1972-12-14,1976-01-30,LU,C
011439,48602.0,1969-06-23,1973-12-31,LC,P
011440,59467.0,1972-12-14,2018-03-29,LC,P
011442,82609.0,1973-01-01,1978-01-30,LU,C
011442,82609.0,1978-01-31,1979-12-31,LU,C
011444,82625.0,1973-11-01,1979-01-30,LC,C
011444,82625.0,1979-01-31,1983-02-22,LC,C
011446,21186.0,1949-11-01,1962-01-30,LC,C
011446,21186.0,1962-01-31,2015-07-01,LC,P
011447,82641.0,1979-11-13,1983-08-03,LU,C
011448,93121.0,1984-11-23,1988-07-19,LC,C
011450,82668.0,1984-04-24,2008-11-20,LC,P
011450,82668.0,2009-11-20,2011-10-23,LC,P
011451,82676.0,1984-06-13,1987-02-09,LU,C
011452,82684.0,1978-09-21,1991-06-28,LU,C
011453,82705.0,1972-12-14,1992-10-30,LU,P
011454,51641.0,1970-12-08,1975-02-28,LC,P
011455,38033.0,1962-07-02,,LU,P
011456,39917.0,1963-12-06,,LC,P
011457,82721.0,1973-01-01,1974-01-30,LU,C
011457,82721.0,1974-01-31,1982-10-14,LU,P
011458,20538.0,1960-01-01,1962-01-30,LU,C
011458,20538.0,1962-01-31,1971-10-29,LU,P
011459,38041.0,1971-01-01,1971-01-28,LC,C
011459,38041.0,1971-01-29,1983-01-31,LC,P
011460,82748.0,1983-10-20,1985-05-31,LU,P
011462,19238.0,1961-01-01,1962-01-30,LC,C
011462,17337.0,1994-07-27,2005-03-07,LC,P
011462,19238.0,1962-01-31,1994-07-26,LC,P
011462,92872.0,2008-12-05,2017-10-31,LC,P
011463,63626.0,1976-02-25,1988-02-22,LU,C
011464,38068.0,1962-07-02,1980-02-07,LU,C
011465,25419.0,1956-01-01,1962-01-30,LC,C
011465,25419.0,1962-01-31,,LC,P
011466,16088.0,1960-01-01,1962-02-27,LU,C
011466,16088.0,1962-02-28,1986-04-30,LU,P
011467,42649.0,1966-01-31,1972-06-30,LU,P
011474,82764.0,1972-12-14,1981-05-29,LU,C
011475,45399.0,1968-01-31,1998-08-31,LU,P
011477,44126.0,1967-01-18,1978-03-31,LU,P
011478,82772.0,1984-02-01,1992-02-28,LU,P
011479,82799.0,1978-01-31,1978-08-31,LU,P
011480,82801.0,1981-06-17,2003-07-31,LU,P
011481,82820.0,1972-12-14,1974-06-28,LU,P
011482,77053.0,1991-10-15,2011-06-06,LC,C
011483,44783.0,1967-08-03,1999-07-30,LU,P
011484,82828.0,1983-06-30,1992-08-31,LU,P
011485,38105.0,1962-07-02,1966-04-28,LC,C
011485,38105.0,1966-04-29,1987-10-30,LC,P
011486,68195.0,1961-10-31,1962-01-30,LU,C
011486,68195.0,1962-01-31,1989-04-13,LU,P
011487,82836.0,1981-06-22,1982-01-28,LU,C
011487,82836.0,1982-01-29,1989-07-17,LU,C
011488,82844.0,1983-09-06,1986-09-05,LU,C
011489,32969.0,1966-01-31,1977-09-30,LU,P
011491,38113.0,1962-07-02,1985-12-31,LU,C
011492,82852.0,1972-12-14,1980-12-31,LU,C
011493,67803.0,1972-12-14,1993-04-05,LU,P
011494,82887.0,1984-08-08,1992-10-30,LU,P
011497,82895.0,1981-06-23,1987-05-06,LU,C
011498,82908.0,1979-08-27,1982-07-30,LU,P
011499,82924.0,1982-09-28,,LU,P
011500,67117.0,1984-11-30,1991-04-30,LU,P
011501,49461.0,1969-11-03,1973-12-31,LU,P
011502,82959.0,1972-12-14,2002-03-28,LU,P
011503,47108.0,1968-11-07,1997-12-31,LU,C
011504,38121.0,1962-07-02,1965-01-28,LU,C
011504,38121.0,1965-01-29,1982-12-22,LU,P
011506,38156.0,1962-07-02,,LU,C
011507,82975.0,1972-12-14,1993-10-18,LC,P
011508,82991.0,1983-03-03,1994-05-04,LC,C
011508,82991.0,1998-03-05,2007-05-15,LC,C
011509,64135.0,1981-02-26,2013-10-17,LC,P
011510,83003.0,1982-01-20,1985-12-31,LU,P
011511,83011.0,1983-07-07,,LU,P
011513,83030.0,1982-01-01,1982-01-28,LC,C
011513,83030.0,1982-01-29,2011-05-13,LC,P
011514,38172.0,1963-01-01,1968-01-30,LC,C
011514,38172.0,1968-01-31,2010-01-26,LC,P
011515,15448.0,1961-11-01,1964-03-30,LC,C
011515,15448.0,1964-03-31,1967-06-16,LC,C
011515,44919.0,1967-09-05,1972-07-31,LC,C
011516,38180.0,1965-01-01,1968-01-30,LU,C
011516,38180.0,1968-01-31,1986-11-18,LU,C
011517,52409.0,1971-05-06,1972-12-29,LU,P
011518,83038.0,1972-12-14,1985-05-31,LU,P
011519,83046.0,1981-07-10,1989-02-07,LC,P
011520,83054.0,1974-01-01,1974-01-30,LC,C
011520,83054.0,1974-01-31,1980-12-29,LC,P
011521,52417.0,1971-05-06,1972-12-29,LC,P
011522,45049.0,1967-09-25,1972-08-31,LU,P
011523,83062.0,1973-11-01,1974-01-30,LC,C
011523,83062.0,1974-01-31,1994-02-10,LC,C
011523,88339.0,2000-06-01,2001-11-09,LC,C
011524,83089.0,1984-01-27,1988-12-30,LU,P
011527,83110.0,1980-05-22,1980-05-29,LU,C
011527,83110.0,1980-05-30,1984-12-17,LU,C
011528,83118.0,1983-03-29,1986-04-22,LC,P
011529,60150.0,1972-12-27,1984-12-31,LU,C
011530,83126.0,1981-06-24,1984-09-28,LU,P
011531,83142.0,1977-03-14,2007-01-23,LC,C
011533,93164.0,1985-09-11,1988-08-09,LU,P
011534,43406.0,1966-06-27,1985-02-28,LU,P
011535,24803.0,1952-02-18,1962-01-30,LC,C
011535,24803.0,1962-01-31,2005-02-18,LC,P
011535,91624.0,2006-12-22,2012-03-30,LC,P
011536,93172.0,1983-08-12,1986-10-14,LC,P
011537,51086.0,1970-09-08,,LU,P
011538,66747.0,1972-12-14,2012-10-26,LC,P
011538,15648.0,2015-09-29,2021-09-30,LC,P
011539,83214.0,1972-12-14,1979-12-31,LU,P
011541,53217.0,1973-12-01,1974-01-30,LU,C
011541,53217.0,1974-01-31,1987-06-30,LU,C
011542,83257.0,1978-01-31,1979-07-16,LU,C
011543,59168.0,1972-12-14,1989-05-08,LU,C
